product_id,category,subcategory,week,price,base_price,price_change_pct,promotion,competitor_price_index,seasonality_index,quantity_sold,unit_cost
P0030,fmcg,cura_persona,63,5.43,5.91,-0.0816,0,0.9185,1.0777,3471.2,4.04
P0030,fmcg,cura_persona,64,5.64,5.91,-0.0454,0,0.9685,1.0794,2852.8,4.04
P0030,fmcg,cura_persona,65,5.5,5.91,-0.0701,0,0.992,1.08,3177.3,4.04
P0030,fmcg,cura_persona,66,6.09,5.91,0.0306,0,0.9223,1.0794,2603.0,4.04
P0030,fmcg,cura_persona,67,5.47,5.91,-0.0738,1,0.9894,1.0777,3436.2,4.04
P0030,fmcg,cura_persona,68,6.15,5.91,0.0407,0,1.0165,1.0748,2126.4,4.04
P0030,fmcg,cura_persona,69,5.82,5.91,-0.0157,0,0.9791,1.0708,2486.2,4.04
P0030,fmcg,cura_persona,70,5.74,5.91,-0.028,0,0.9452,1.0658,3161.0,4.04
P0030,fmcg,cura_persona,71,5.88,5.91,-0.0052,0,1.0346,1.0599,2455.7,4.04
P0030,fmcg,cura_persona,72,5.97,5.91,0.0107,0,0.9229,1.053,2657.9,4.04
P0030,fmcg,cura_persona,73,6.09,5.91,0.0299,0,1.0273,1.0454,2633.7,4.04
P0030,fmcg,cura_persona,74,5.89,5.91,-0.0036,0,0.9411,1.0372,2586.7,4.04
P0030,fmcg,cura_persona,75,5.59,5.91,-0.0539,0,1.0595,1.0284,2885.2,4.04
P0030,fmcg,cura_persona,76,5.72,5.91,-0.0318,0,0.9458,1.0191,2717.0,4.04
P0030,fmcg,cura_persona,77,6.23,5.91,0.0541,0,0.9908,1.0096,2362.9,4.04
P0030,fmcg,cura_persona,78,5.84,5.91,-0.0126,0,1.0088,1.0,2424.6,4.04
P0030,fmcg,cura_persona,79,5.98,5.91,0.0114,0,1.0757,0.9904,2474.5,4.04
P0030,fmcg,cura_persona,80,6.04,5.91,0.0218,0,1.0542,0.9809,2208.5,4.04
P0030,fmcg,cura_persona,81,5.87,5.91,-0.0071,0,1.0273,0.9716,2689.3,4.04
P0030,fmcg,cura_persona,82,5.48,5.91,-0.0722,1,0.9718,0.9628,3687.0,4.04
P0030,fmcg,cura_persona,83,6.05,5.91,0.0237,0,1.0067,0.9546,2512.7,4.04
P0030,fmcg,cura_persona,84,5.95,5.91,0.0069,0,1.015,0.947,1994.2,4.04
P0030,fmcg,cura_persona,85,5.65,5.91,-0.0437,0,0.9786,0.9401,2499.4,4.04
P0030,fmcg,cura_persona,86,5.32,5.91,-0.099,1,1.0033,0.9342,3031.2,4.04
P0030,fmcg,cura_persona,87,5.75,5.91,-0.0267,0,1.1144,0.9292,2370.2,4.04
P0030,fmcg,cura_persona,88,5.54,5.91,-0.0633,1,0.9414,0.9252,2795.2,4.04
P0030,fmcg,cura_persona,89,5.08,5.91,-0.1403,1,0.9318,0.9223,3894.8,4.04
P0030,fmcg,cura_persona,90,6.05,5.91,0.0229,0,1.0468,0.9206,2301.5,4.04
P0030,fmcg,cura_persona,91,5.55,5.91,-0.0604,0,0.9591,0.92,2416.5,4.04
P0030,fmcg,cura_persona,92,6.28,5.91,0.0629,0,1.0644,0.9206,1923.5,4.04
P0030,fmcg,cura_persona,93,5.74,5.91,-0.029,0,0.9608,0.9223,2860.4,4.04
P0030,fmcg,cura_persona,94,5.89,5.91,-0.0039,0,1.0387,0.9252,1899.0,4.04
P0030,fmcg,cura_persona,95,5.68,5.91,-0.0384,0,0.9853,0.9292,2274.6,4.04
P0030,fmcg,cura_persona,96,5.96,5.91,0.0079,0,1.0111,0.9342,2244.6,4.04
P0030,fmcg,cura_persona,97,5.42,5.91,-0.0823,1,1.0341,0.9401,3204.3,4.04
P0030,fmcg,cura_persona,98,5.75,5.91,-0.0278,0,0.9879,0.947,3068.0,4.04
P0030,fmcg,cura_persona,99,5.67,5.91,-0.0401,0,1.0459,0.9546,2374.5,4.04
P0030,fmcg,cura_persona,100,5.78,5.91,-0.0212,0,1.064,0.9628,2300.8,4.04
P0030,fmcg,cura_persona,101,5.69,5.91,-0.0367,0,0.9854,0.9716,3011.8,4.04
P0030,fmcg,cura_persona,102,6.38,5.91,0.0795,0,0.9865,0.9809,2277.6,4.04
P0030,fmcg,cura_persona,103,5.6,5.91,-0.053,0,0.9181,0.9904,2413.0,4.04
P0031,fmcg,alimentare_confezionato,0,8.29,9.22,-0.1011,1,1.0299,1.0,4979.8,5.26
P0031,fmcg,alimentare_confezionato,1,8.02,9.22,-0.1302,1,1.0182,1.0096,5889.1,5.26
P0031,fmcg,alimentare_confezionato,2,9.07,9.22,-0.0161,0,0.9428,1.0191,3034.1,5.26
P0031,fmcg,alimentare_confezionato,3,9.28,9.22,0.0061,0,0.8932,1.0284,3069.1,5.26
P0031,fmcg,alimentare_confezionato,4,9.4,9.22,0.0192,0,1.0813,1.0372,3176.5,5.26
P0031,fmcg,alimentare_confezionato,5,8.63,9.22,-0.0636,0,1.0344,1.0454,3277.1,5.26
P0031,fmcg,alimentare_confezionato,6,9.67,9.22,0.0489,0,0.9228,1.053,3203.7,5.26
P0031,fmcg,alimentare_confezionato,7,9.55,9.22,0.0357,0,0.8952,1.0599,2785.2,5.26
P0031,fmcg,alimentare_confezionato,8,9.39,9.22,0.0183,0,1.0207,1.0658,2312.8,5.26
P0031,fmcg,alimentare_confezionato,9,9.48,9.22,0.028,0,1.0074,1.0708,3214.6,5.26
P0031,fmcg,alimentare_confezionato,10,8.88,9.22,-0.0371,0,0.9991,1.0748,3581.3,5.26
P0031,fmcg,alimentare_confezionato,11,8.22,9.22,-0.1086,1,1.0043,1.0777,5831.3,5.26
P0031,fmcg,alimentare_confezionato,12,8.75,9.22,-0.0505,0,1.0239,1.0794,3720.4,5.26
P0031,fmcg,alimentare_confezionato,13,8.81,9.22,-0.0443,0,1.0895,1.08,3946.4,5.26
P0031,fmcg,alimentare_confezionato,14,9.54,9.22,0.0343,0,0.9856,1.0794,2815.3,5.26
P0031,fmcg,alimentare_confezionato,15,8.03,9.22,-0.1291,1,1.1131,1.0777,4950.0,5.26
P0031,fmcg,alimentare_confezionato,16,9.16,9.22,-0.0065,0,1.079,1.0748,3083.2,5.26
P0031,fmcg,alimentare_confezionato,17,8.25,9.22,-0.1054,1,1.0331,1.0708,5761.1,5.26
P0031,fmcg,alimentare_confezionato,18,9.25,9.22,0.003,0,1.0624,1.0658,3017.6,5.26
P0031,fmcg,alimentare_confezionato,19,9.15,9.22,-0.0077,0,1.0103,1.0599,3361.8,5.26
P0031,fmcg,alimentare_confezionato,20,9.14,9.22,-0.0091,0,1.0072,1.053,3274.4,5.26
P0031,fmcg,alimentare_confezionato,21,9.55,9.22,0.0353,0,1.0145,1.0454,2778.8,5.26
P0031,fmcg,alimentare_confezionato,22,9.86,9.22,0.0691,0,0.9495,1.0372,2894.0,5.26
P0031,fmcg,alimentare_confezionato,23,9.12,9.22,-0.0109,0,0.9499,1.0284,2955.7,5.26
P0031,fmcg,alimentare_confezionato,24,8.99,9.22,-0.0248,0,1.0664,1.0191,3296.6,5.26
P0031,fmcg,alimentare_confezionato,25,9.25,9.22,0.0037,0,1.0334,1.0096,2980.8,5.26
P0031,fmcg,alimentare_confezionato,26,8.81,9.22,-0.0445,0,1.0586,1.0,3353.3,5.26
P0031,fmcg,alimentare_confezionato,27,9.0,9.22,-0.0243,0,0.9386,0.9904,2622.9,5.26
P0031,fmcg,alimentare_confezionato,28,8.22,9.22,-0.1084,1,0.9519,0.9809,3862.9,5.26
P0031,fmcg,alimentare_confezionato,29,9.1,9.22,-0.0135,0,0.9827,0.9716,3035.2,5.26
P0031,fmcg,alimentare_confezionato,30,8.52,9.22,-0.0764,1,1.1003,0.9628,3530.2,5.26
P0031,fmcg,alimentare_confezionato,31,9.45,9.22,0.0244,0,0.9773,0.9546,3141.3,5.26
P0031,fmcg,alimentare_confezionato,32,9.73,9.22,0.0553,0,1.0521,0.947,3029.1,5.26
P0031,fmcg,alimentare_confezionato,33,9.19,9.22,-0.0034,0,0.9847,0.9401,2445.3,5.26
P0031,fmcg,alimentare_confezionato,34,9.46,9.22,0.0261,0,0.9827,0.9342,3233.2,5.26
P0031,fmcg,alimentare_confezionato,35,8.63,9.22,-0.0643,0,1.0504,0.9292,2776.6,5.26
P0031,fmcg,alimentare_confezionato,36,9.29,9.22,0.0072,0,1.0193,0.9252,3132.8,5.26
P0031,fmcg,alimentare_confezionato,37,9.4,9.22,0.0192,0,0.9605,0.9223,2861.4,5.26
P0031,fmcg,alimentare_confezionato,38,9.72,9.22,0.0547,0,0.9299,0.9206,2489.6,5.26
P0031,fmcg,alimentare_confezionato,39,8.57,9.22,-0.0706,1,1.0007,0.92,3805.0,5.26
P0031,fmcg,alimentare_confezionato,40,9.29,9.22,0.0079,0,0.9769,0.9206,2767.1,5.26
P0031,fmcg,alimentare_confezionato,41,9.51,9.22,0.0318,0,0.9431,0.9223,2490.9,5.26
P0031,fmcg,alimentare_confezionato,42,9.33,9.22,0.0124,0,0.9475,0.9252,3067.9,5.26
P0031,fmcg,alimentare_confezionato,43,9.64,9.22,0.0456,0,1.0265,0.9292,2321.9,5.26
P0031,fmcg,alimentare_confezionato,44,9.04,9.22,-0.0191,0,1.008,0.9342,2921.6,5.26
P0031,fmcg,alimentare_confezionato,45,8.77,9.22,-0.0488,0,1.0275,0.9401,3292.4,5.26
P0031,fmcg,alimentare_confezionato,46,9.31,9.22,0.0095,0,0.9691,0.947,2949.0,5.26
P0031,fmcg,alimentare_confezionato,47,8.57,9.22,-0.0704,1,1.1269,0.9546,4841.5,5.26
P0031,fmcg,alimentare_confezionato,48,9.05,9.22,-0.0183,0,0.857,0.9628,3503.0,5.26
P0031,fmcg,alimentare_confezionato,49,8.23,9.22,-0.1077,1,0.9284,0.9716,4006.0,5.26
P0031,fmcg,alimentare_confezionato,50,9.19,9.22,-0.0031,0,1.0346,0.9809,3086.8,5.26
P0031,fmcg,alimentare_confezionato,51,9.34,9.22,0.0129,0,1.0414,0.9904,2333.5,5.26
P0031,fmcg,alimentare_confezionato,52,9.1,9.22,-0.0128,0,1.054,1.0,3970.6,5.26
P0031,fmcg,alimentare_confezionato,53,8.49,9.22,-0.0792,1,0.9023,1.0096,5016.7,5.26
P0031,fmcg,alimentare_confezionato,54,10.17,9.22,0.1035,0,0.963,1.0191,3221.3,5.26
P0031,fmcg,alimentare_confezionato,55,8.89,9.22,-0.036,0,1.0116,1.0284,3728.1,5.26
P0031,fmcg,alimentare_confezionato,56,9.49,9.22,0.0293,0,1.0408,1.0372,3278.9,5.26
P0031,fmcg,alimentare_confezionato,57,8.84,9.22,-0.0411,0,0.9962,1.0454,3562.2,5.26
P0031,fmcg,alimentare_confezionato,58,9.27,9.22,0.0059,0,0.9952,1.053,2762.7,5.26
P0031,fmcg,alimentare_confezionato,59,9.12,9.22,-0.0109,0,1.0965,1.0599,3436.8,5.26
P0031,fmcg,alimentare_confezionato,60,9.18,9.22,-0.0041,0,0.9063,1.0658,3605.0,5.26
P0031,fmcg,alimentare_confezionato,61,9.11,9.22,-0.0117,0,0.9474,1.0708,3416.5,5.26
P0031,fmcg,alimentare_confezionato,62,9.52,9.22,0.0326,0,1.0793,1.0748,3870.0,5.26
P0031,fmcg,alimentare_confezionato,63,8.83,9.22,-0.0418,0,0.9096,1.0777,3883.2,5.26
P0031,fmcg,alimentare_confezionato,64,9.06,9.22,-0.0171,0,0.9892,1.0794,3609.0,5.26
P0031,fmcg,alimentare_confezionato,65,8.81,9.22,-0.0441,0,1.0001,1.08,4183.0,5.26
P0031,fmcg,alimentare_confezionato,66,8.96,9.22,-0.0277,0,0.8926,1.0794,3939.2,5.26
P0031,fmcg,alimentare_confezionato,67,8.85,9.22,-0.0402,0,0.9142,1.0777,3019.7,5.26
P0031,fmcg,alimentare_confezionato,68,9.14,9.22,-0.0084,0,0.9396,1.0748,3455.0,5.26
P0031,fmcg,alimentare_confezionato,69,8.5,9.22,-0.0778,1,0.9148,1.0708,4877.7,5.26
P0031,fmcg,alimentare_confezionato,70,8.89,9.22,-0.0361,0,1.0048,1.0658,3863.7,5.26
P0031,fmcg,alimentare_confezionato,71,8.47,9.22,-0.0812,1,0.8911,1.0599,4307.9,5.26
P0031,fmcg,alimentare_confezionato,72,9.51,9.22,0.0319,0,1.027,1.053,3577.6,5.26
P0031,fmcg,alimentare_confezionato,73,9.48,9.22,0.0278,0,1.0532,1.0454,2850.2,5.26
P0031,fmcg,alimentare_confezionato,74,8.32,9.22,-0.0978,1,0.8904,1.0372,5043.1,5.26
P0031,fmcg,alimentare_confezionato,75,8.27,9.22,-0.1035,1,1.0274,1.0284,4495.9,5.26
P0031,fmcg,alimentare_confezionato,76,9.52,9.22,0.0329,0,0.9586,1.0191,2927.3,5.26
P0031,fmcg,alimentare_confezionato,77,9.1,9.22,-0.0127,0,0.9833,1.0096,3213.2,5.26
P0031,fmcg,alimentare_confezionato,78,8.5,9.22,-0.0781,0,1.012,1.0,2817.2,5.26
P0031,fmcg,alimentare_confezionato,79,8.65,9.22,-0.062,0,0.9176,0.9904,3615.4,5.26
P0031,fmcg,alimentare_confezionato,80,8.67,9.22,-0.0595,1,0.9342,0.9809,3912.3,5.26
P0031,fmcg,alimentare_confezionato,81,9.2,9.22,-0.0018,0,1.0411,0.9716,3390.0,5.26
P0031,fmcg,alimentare_confezionato,82,8.62,9.22,-0.0648,0,0.9622,0.9628,3318.3,5.26
P0031,fmcg,alimentare_confezionato,83,8.88,9.22,-0.0369,0,1.0035,0.9546,4229.9,5.26
P0031,fmcg,alimentare_confezionato,84,9.22,9.22,-0.0001,0,0.9344,0.947,3405.7,5.26
P0031,fmcg,alimentare_confezionato,85,9.48,9.22,0.0282,0,1.068,0.9401,2633.6,5.26
P0031,fmcg,alimentare_confezionato,86,9.77,9.22,0.0598,0,1.0316,0.9342,2000.5,5.26
P0031,fmcg,alimentare_confezionato,87,9.03,9.22,-0.0204,0,1.0449,0.9292,3134.4,5.26
P0031,fmcg,alimentare_confezionato,88,9.31,9.22,0.0094,0,1.0105,0.9252,2944.3,5.26
P0031,fmcg,alimentare_confezionato,89,9.7,9.22,0.0524,0,1.0207,0.9223,2617.5,5.26
P0031,fmcg,alimentare_confezionato,90,9.94,9.22,0.0785,0,1.0458,0.9206,2557.3,5.26
P0031,fmcg,alimentare_confezionato,91,9.3,9.22,0.009,0,1.0009,0.92,3637.3,5.26
P0031,fmcg,alimentare_confezionato,92,9.59,9.22,0.0404,0,0.9937,0.9206,2225.8,5.26
P0031,fmcg,alimentare_confezionato,93,9.04,9.22,-0.0191,0,1.0289,0.9223,2988.7,5.26
P0031,fmcg,alimentare_confezionato,94,9.69,9.22,0.0515,0,1.0545,0.9252,3172.1,5.26
P0031,fmcg,alimentare_confezionato,95,8.42,9.22,-0.0872,1,1.0352,0.9292,3943.9,5.26
P0031,fmcg,alimentare_confezionato,96,9.16,9.22,-0.0061,0,0.9269,0.9342,2970.3,5.26
P0031,fmcg,alimentare_confezionato,97,8.2,9.22,-0.1108,1,1.0182,0.9401,5219.2,5.26
P0031,fmcg,alimentare_confezionato,98,9.11,9.22,-0.0118,0,0.9617,0.947,2711.2,5.26
P0031,fmcg,alimentare_confezionato,99,9.16,9.22,-0.0069,0,1.0293,0.9546,3110.3,5.26
P0031,fmcg,alimentare_confezionato,100,9.64,9.22,0.0453,0,1.0472,0.9628,2474.9,5.26
P0031,fmcg,alimentare_confezionato,101,9.33,9.22,0.0114,0,0.9922,0.9716,3079.1,5.26
P0031,fmcg,alimentare_confezionato,102,9.4,9.22,0.0191,0,1.0094,0.9809,2821.7,5.26
P0031,fmcg,alimentare_confezionato,103,9.39,9.22,0.0185,0,0.9813,0.9904,3260.6,5.26
P0032,fmcg,bevande,0,11.44,12.46,-0.0822,1,1.0511,1.0,3561.6,8.81
P0032,fmcg,bevande,1,12.4,12.46,-0.0048,0,1.0842,1.0096,2247.1,8.81
P0032,fmcg,bevande,2,11.92,12.46,-0.0433,0,1.0363,1.0191,2463.0,8.81
P0032,fmcg,bevande,3,12.23,12.46,-0.0181,0,1.0031,1.0284,2195.1,8.81
P0032,fmcg,bevande,4,12.66,12.46,0.016,0,0.8943,1.0372,2690.2,8.81
P0032,fmcg,bevande,5,11.54,12.46,-0.0739,1,1.065,1.0454,3567.3,8.81
P0032,fmcg,bevande,6,12.26,12.46,-0.016,0,0.8818,1.053,2577.4,8.81
P0032,fmcg,bevande,7,12.69,12.46,0.0187,0,0.9742,1.0599,2569.6,8.81
P0032,fmcg,bevande,8,12.42,12.46,-0.003,0,1.1313,1.0658,2421.1,8.81
P0032,fmcg,bevande,9,12.79,12.46,0.0267,0,0.965,1.0708,2340.8,8.81
P0032,fmcg,bevande,10,11.35,12.46,-0.0889,1,1.0509,1.0748,3847.3,8.81
P0032,fmcg,bevande,11,11.75,12.46,-0.0573,0,1.0328,1.0777,2963.6,8.81
P0032,fmcg,bevande,12,12.62,12.46,0.0126,0,0.9795,1.0794,2367.1,8.81
P0032,fmcg,bevande,13,12.26,12.46,-0.0162,0,1.109,1.08,2978.8,8.81
P0032,fmcg,bevande,14,13.35,12.46,0.0713,0,0.9784,1.0794,2318.9,8.81
P0032,fmcg,bevande,15,11.6,12.46,-0.0689,0,0.9881,1.0777,2729.7,8.81
P0032,fmcg,bevande,16,12.62,12.46,0.013,0,0.9961,1.0748,2491.8,8.81
P0032,fmcg,bevande,17,12.59,12.46,0.0106,0,1.0021,1.0708,2575.2,8.81
P0032,fmcg,bevande,18,12.54,12.46,0.006,0,0.9743,1.0658,2017.7,8.81
P0032,fmcg,bevande,19,12.26,12.46,-0.0163,0,0.9946,1.0599,2451.7,8.81
P0032,fmcg,bevande,20,12.21,12.46,-0.0199,0,0.9543,1.053,2819.7,8.81
P0032,fmcg,bevande,21,11.98,12.46,-0.0388,0,1.0122,1.0454,2138.5,8.81
P0032,fmcg,bevande,22,11.84,12.46,-0.05,1,1.0025,1.0372,3168.3,8.81
P0032,fmcg,bevande,23,12.12,12.46,-0.0273,0,0.9592,1.0284,2602.5,8.81
P0032,fmcg,bevande,24,12.12,12.46,-0.0275,0,1.0993,1.0191,2488.5,8.81
P0032,fmcg,bevande,25,12.28,12.46,-0.0141,0,1.022,1.0096,2884.0,8.81
P0032,fmcg,bevande,26,12.13,12.46,-0.0267,0,1.055,1.0,2688.9,8.81
P0032,fmcg,bevande,27,12.42,12.46,-0.0032,0,0.9906,0.9904,2679.2,8.81
P0032,fmcg,bevande,28,13.14,12.46,0.0548,0,1.0099,0.9809,2127.9,8.81
P0032,fmcg,bevande,29,11.76,12.46,-0.0564,0,0.9803,0.9716,2258.4,8.81
P0032,fmcg,bevande,30,11.89,12.46,-0.0459,0,0.9749,0.9628,2371.3,8.81
P0032,fmcg,bevande,31,12.19,12.46,-0.0213,0,1.0226,0.9546,2437.1,8.81
P0032,fmcg,bevande,32,12.83,12.46,0.0298,0,0.9983,0.947,1768.0,8.81
P0032,fmcg,bevande,33,12.45,12.46,-0.0007,0,1.0143,0.9401,2071.7,8.81
P0032,fmcg,bevande,34,12.47,12.46,0.0005,0,0.954,0.9342,2124.6,8.81
P0032,fmcg,bevande,35,12.75,12.46,0.0233,0,1.0524,0.9292,1896.8,8.81
P0032,fmcg,bevande,36,12.16,12.46,-0.0238,0,1.0092,0.9252,2269.7,8.81
P0032,fmcg,bevande,37,12.3,12.46,-0.0127,0,0.9603,0.9223,2218.2,8.81
P0032,fmcg,bevande,38,11.8,12.46,-0.053,0,1.0173,0.9206,2864.2,8.81
P0032,fmcg,bevande,39,12.23,12.46,-0.0185,0,1.0462,0.92,2029.0,8.81
P0032,fmcg,bevande,40,12.01,12.46,-0.0364,0,0.9065,0.9206,2314.4,8.81
P0032,fmcg,bevande,41,12.45,12.46,-0.0004,0,1.0558,0.9223,2772.7,8.81
P0032,fmcg,bevande,42,12.9,12.46,0.0357,0,1.0199,0.9252,2002.7,8.81
P0032,fmcg,bevande,43,13.17,12.46,0.0569,0,0.9475,0.9292,2402.1,8.81
P0032,fmcg,bevande,44,12.03,12.46,-0.0342,0,1.0156,0.9342,3077.3,8.81
P0032,fmcg,bevande,45,12.24,12.46,-0.0179,0,0.9644,0.9401,2359.3,8.81
P0032,fmcg,bevande,46,12.98,12.46,0.042,0,1.037,0.947,1733.9,8.81
P0032,fmcg,bevande,47,12.38,12.46,-0.0063,0,1.0019,0.9546,2390.4,8.81
P0032,fmcg,bevande,48,12.89,12.46,0.0342,0,0.9625,0.9628,2172.1,8.81
P0032,fmcg,bevande,49,11.73,12.46,-0.0589,0,0.9945,0.9716,3230.3,8.81
P0032,fmcg,bevande,50,12.45,12.46,-0.0008,0,0.9972,0.9809,2445.1,8.81
P0032,fmcg,bevande,51,11.84,12.46,-0.0499,0,0.9311,0.9904,3046.4,8.81
P0032,fmcg,bevande,52,12.24,12.46,-0.0175,0,1.1052,1.0,2268.6,8.81
P0032,fmcg,bevande,53,12.92,12.46,0.0372,0,1.0508,1.0096,1945.4,8.81
P0032,fmcg,bevande,54,12.59,12.46,0.0106,0,1.0965,1.0191,2197.4,8.81
P0032,fmcg,bevande,55,12.64,12.46,0.0147,0,1.031,1.0284,2618.1,8.81
P0032,fmcg,bevande,56,12.23,12.46,-0.0186,0,1.0108,1.0372,2995.8,8.81
P0032,fmcg,bevande,57,12.45,12.46,-0.0008,0,0.9487,1.0454,3148.2,8.81
P0032,fmcg,bevande,58,12.93,12.46,0.0377,0,1.0015,1.053,2403.2,8.81
P0032,fmcg,bevande,59,11.52,12.46,-0.0753,0,1.0626,1.0599,2936.6,8.81
P0032,fmcg,bevande,60,11.92,12.46,-0.0437,0,0.9548,1.0658,3140.1,8.81
P0032,fmcg,bevande,61,12.19,12.46,-0.0217,0,1.0336,1.0708,2734.3,8.81
P0032,fmcg,bevande,62,13.27,12.46,0.0648,0,0.9773,1.0748,2697.6,8.81
P0032,fmcg,bevande,63,12.06,12.46,-0.0322,0,1.0191,1.0777,2733.5,8.81
P0032,fmcg,bevande,64,12.59,12.46,0.0102,0,0.9952,1.0794,3011.2,8.81
P0032,fmcg,bevande,65,12.98,12.46,0.0421,0,0.8056,1.08,2553.9,8.81
P0032,fmcg,bevande,66,11.07,12.46,-0.1119,1,1.0305,1.0794,4091.5,8.81
P0032,fmcg,bevande,67,12.34,12.46,-0.0094,0,1.0749,1.0777,2891.2,8.81
P0032,fmcg,bevande,68,12.68,12.46,0.0173,0,1.0579,1.0748,2838.4,8.81
P0032,fmcg,bevande,69,12.89,12.46,0.0347,0,1.0087,1.0708,3059.8,8.81
P0032,fmcg,bevande,70,12.19,12.46,-0.0219,0,1.1165,1.0658,2067.6,8.81
P0032,fmcg,bevande,71,12.16,12.46,-0.0244,0,1.0941,1.0599,2739.2,8.81
P0032,fmcg,bevande,72,12.34,12.46,-0.0093,0,0.9643,1.053,2480.1,8.81
P0032,fmcg,bevande,73,12.13,12.46,-0.0263,0,1.0135,1.0454,2756.3,8.81
P0032,fmcg,bevande,74,11.74,12.46,-0.058,0,1.0155,1.0372,2941.3,8.81
P0032,fmcg,bevande,75,12.7,12.46,0.0193,0,1.0786,1.0284,2698.8,8.81
P0032,fmcg,bevande,76,13.81,12.46,0.1085,0,0.9121,1.0191,1474.5,8.81
P0032,fmcg,bevande,77,12.68,12.46,0.0176,0,0.9962,1.0096,2564.9,8.81
P0032,fmcg,bevande,78,12.16,12.46,-0.0243,0,0.9729,1.0,2447.3,8.81
P0032,fmcg,bevande,79,12.25,12.46,-0.017,0,0.9856,0.9904,2625.4,8.81
P0032,fmcg,bevande,80,12.95,12.46,0.0391,0,0.954,0.9809,1929.0,8.81
P0032,fmcg,bevande,81,12.64,12.46,0.0142,0,0.9568,0.9716,2681.0,8.81
P0032,fmcg,bevande,82,12.19,12.46,-0.022,0,1.0744,0.9628,1806.3,8.81
P0032,fmcg,bevande,83,12.09,12.46,-0.03,0,1.0488,0.9546,2153.5,8.81
P0032,fmcg,bevande,84,12.11,12.46,-0.0284,0,0.9893,0.947,2977.7,8.81
P0032,fmcg,bevande,85,13.38,12.46,0.0739,0,0.9807,0.9401,2397.2,8.81
P0032,fmcg,bevande,86,12.34,12.46,-0.01,0,0.9732,0.9342,2748.1,8.81
P0032,fmcg,bevande,87,11.2,12.46,-0.1013,1,0.9345,0.9292,2962.6,8.81
P0032,fmcg,bevande,88,12.81,12.46,0.0282,0,0.985,0.9252,1987.6,8.81
P0032,fmcg,bevande,89,11.97,12.46,-0.0395,0,1.0229,0.9223,2483.0,8.81
P0032,fmcg,bevande,90,12.63,12.46,0.0139,0,1.0051,0.9206,2295.7,8.81
P0032,fmcg,bevande,91,12.73,12.46,0.0215,0,1.0513,0.92,2218.1,8.81
P0032,fmcg,bevande,92,12.41,12.46,-0.0038,0,1.0446,0.9206,2245.8,8.81
P0032,fmcg,bevande,93,12.82,12.46,0.0287,0,0.9183,0.9223,2187.4,8.81
P0032,fmcg,bevande,94,12.26,12.46,-0.0157,0,1.0086,0.9252,2098.7,8.81
P0032,fmcg,bevande,95,12.48,12.46,0.002,0,0.9691,0.9292,2614.9,8.81
P0032,fmcg,bevande,96,11.12,12.46,-0.1072,1,1.0708,0.9342,4023.9,8.81
P0032,fmcg,bevande,97,12.33,12.46,-0.0106,0,0.9285,0.9401,2359.7,8.81
P0032,fmcg,bevande,98,12.61,12.46,0.0124,0,0.8278,0.947,2475.7,8.81
P0032,fmcg,bevande,99,12.33,12.46,-0.0105,0,1.0494,0.9546,2519.9,8.81
P0032,fmcg,bevande,100,13.01,12.46,0.0445,0,0.9366,0.9628,2136.4,8.81
P0032,fmcg,bevande,101,10.66,12.46,-0.1443,1,1.0152,0.9716,4448.3,8.81
P0032,fmcg,bevande,102,12.78,12.46,0.0253,0,0.9152,0.9809,1926.2,8.81
P0032,fmcg,bevande,103,12.45,12.46,-0.0012,0,0.9751,0.9904,2999.5,8.81
P0033,fmcg,bevande,0,4.72,5.02,-0.0592,1,1.0494,1.0,3789.8,3.37
P0033,fmcg,bevande,1,4.85,5.02,-0.0329,0,0.9697,1.0096,2571.1,3.37
P0033,fmcg,bevande,2,5.16,5.02,0.0281,0,0.9728,1.0191,2320.5,3.37
P0033,fmcg,bevande,3,5.08,5.02,0.0127,0,1.0705,1.0284,2657.1,3.37
P0033,fmcg,bevande,4,5.07,5.02,0.0105,0,0.9688,1.0372,2664.2,3.37
P0033,fmcg,bevande,5,5.11,5.02,0.0173,0,1.0381,1.0454,3036.4,3.37
P0033,fmcg,bevande,6,5.0,5.02,-0.0045,0,1.0776,1.053,3155.5,3.37
P0033,fmcg,bevande,7,5.27,5.02,0.0508,0,0.9937,1.0599,2685.3,3.37
P0033,fmcg,bevande,8,4.82,5.02,-0.0402,0,0.9437,1.0658,2640.0,3.37
P0033,fmcg,bevande,9,4.96,5.02,-0.0117,0,0.9282,1.0708,2977.5,3.37
P0033,fmcg,bevande,10,4.45,5.02,-0.1135,1,1.1006,1.0748,4809.9,3.37
P0033,fmcg,bevande,11,5.13,5.02,0.0226,0,1.0005,1.0777,2672.5,3.37
P0033,fmcg,bevande,12,4.94,5.02,-0.0162,0,0.9911,1.0794,3276.8,3.37
P0033,fmcg,bevande,13,5.34,5.02,0.0639,0,1.0337,1.08,2681.5,3.37
P0033,fmcg,bevande,14,4.84,5.02,-0.0363,0,0.9715,1.0794,2849.9,3.37
P0033,fmcg,bevande,15,4.84,5.02,-0.0353,0,1.0801,1.0777,3227.9,3.37
P0033,fmcg,bevande,16,5.09,5.02,0.0139,0,0.9023,1.0748,2886.2,3.37
P0033,fmcg,bevande,17,5.0,5.02,-0.0042,0,0.9114,1.0708,2741.9,3.37
P0033,fmcg,bevande,18,5.07,5.02,0.0091,0,0.9291,1.0658,3711.5,3.37
